32768B_2W_64B_16384B_1W_64B,234.73,23211.52,210.94,22637.20,186.99,21030.77,180.76,21597.41,174.91,21132.13,174.07,20702.50,177.15,20307.48,
32768B_2W_64B_16384B_2W_64B,169.07,17426.83,151.65,17347.10,141.59,17276.15,138.62,17213.07,141.24,17157.01,147.52,17107.23,155.62,17063.04,
32768B_2W_64B_8192B_1W_64B,277.47,28077.19,250.77,26551.79,232.52,25826.18,220.03,25124.75,212.71,24451.30,209.71,23808.97,210.27,23200.15,
32768B_4W_64B_8192B_1W_64B,265.12,26927.99,242.52,26191.80,224.06,25477.57,211.74,24789.48,205.75,24131.01,207.86,24427.71,207.52,24381.52,
8192B_1W_64B_8192B_1W_64B,279.24,28761.87,253.53,27993.21,232.65,27234.25,217.11,26490.41,206.27,25766.66,199.21,25067.42,195.24,24396.47,
32768B_4W_64B_16384B_2W_64B,168.78,17386.41,152.35,17311.13,141.78,17244.16,135.18,16978.61,138.91,17131.77,143.44,17084.82,149.46,17043.15,
16384B_1W_64B_8192B_1W_64B,275.72,28333.02,250.83,27569.07,231.00,26817.89,216.52,26084.66,206.67,25374.05,200.59,24690.14,197.62,24036.30,
16384B_1W_64B_16384B_2W_64B,164.04,17551.20,142.03,17341.86,129.46,17374.72,123.00,17300.72,122.72,17234.91,127.21,17176.42,131.42,16778.39,
16384B_1W_64B_16384B_1W_64B,236.44,24048.56,210.50,23426.81,189.80,22839.69,175.07,22288.44,165.82,21773.67,161.22,21295.36,160.51,20853.01,
32768B_1W_64B_16384B_2W_64B,160.64,17447.92,142.03,17341.86,133.39,17292.85,130.47,17227.91,133.10,17170.20,139.59,17118.94,148.31,17073.44,
16384B_1W_64B_32768B_1W_64B,205.23,18891.17,178.44,18659.35,156.96,18450.41,142.37,18262.50,134.50,18093.79,132.17,17942.57,133.85,17807.25,
8192B_1W_64B_32768B_4W_64B,138.04,16721.47,128.48,16721.30,122.43,16721.15,119.34,16721.02,118.26,16720.90,118.33,16720.80,118.96,16720.71,
8192B_1W_64B_32768B_2W_64B,147.26,16929.74,127.07,16905.66,113.69,16884.32,107.47,16865.42,107.02,16848.68,110.30,16833.86,115.36,16820.74,
8192B_1W_64B_32768B_1W_64B,209.20,19030.87,181.30,18785.48,158.19,18564.04,141.80,18364.64,132.20,18185.46,128.42,18024.71,129.07,17880.73,
8192B_1W_64B_16384B_1W_64B,240.26,23843.40,213.38,23768.83,191.42,23162.23,175.34,22590.89,164.77,22055.78,158.86,21557.20,156.87,21094.92,
8192B_1W_64B_16384B_2W_64B,166.31,17608.02,142.03,17341.86,128.32,17419.82,120.06,17340.85,118.17,17270.60,121.39,17208.13,128.33,17152.63,
32768B_1W_64B_32768B_4W_64B,139.57,16721.20,129.89,16721.06,123.77,17817.93,120.48,16720.83,119.08,16720.73,118.81,16720.65,119.15,16720.58,
32768B_1W_64B_32768B_2W_64B,145.49,16891.07,124.67,15709.67,130.58,16026.08,119.55,15438.69,120.34,16824.89,123.53,16812.80,127.24,16802.10,
32768B_1W_64B_32768B_1W_64B,198.01,18634.50,173.91,18428.05,155.96,18242.40,145.06,18075.76,140.45,17926.43,140.58,17792.81,143.70,17673.40,
32768B_4W_64B_32768B_4W_64B,123.43,17799.84,106.30,16720.97,93.19,16720.86,84.72,16720.76,80.19,16720.67,78.50,16720.59,78.68,16720.53,
32768B_4W_64B_32768B_1W_64B,199.40,18479.95,179.83,18289.04,160.29,18335.57,151.59,17963.90,154.70,18038.02,144.01,17703.33,144.73,17593.52,
32768B_4W_64B_32768B_2W_64B,158.28,16876.31,142.18,16858.33,130.58,16026.08,119.55,15438.69,113.39,16815.82,110.52,16804.77,109.39,16795.00,
