32768B_2W_64B_16384B_1W_64B,409.80,113.68,384.93,117.01,350.78,121.13,348.43,121.75,337.88,123.71,332.14,125.74,330.35,128.00,
32768B_2W_64B_16384B_2W_64B,309.10,130.09,296.45,133.84,289.21,137.03,287.46,139.87,290.64,142.59,297.74,145.35,307.52,148.23,
32768B_2W_64B_8192B_1W_64B,555.09,106.82,529.70,109.71,507.12,111.92,488.33,114.30,473.75,116.93,463.56,119.82,457.67,122.91,
32768B_4W_64B_8192B_1W_64B,589.75,105.62,559.20,107.07,530.16,108.76,503.15,110.81,478.75,113.26,474.40,116.13,423.85,123.31,
8192B_1W_64B_8192B_1W_64B,576.71,108.70,555.16,112.39,535.28,115.13,517.76,117.03,502.96,118.37,490.99,119.50,481.75,120.71,
32768B_4W_64B_16384B_2W_64B,333.13,128.77,313.60,131.35,299.89,133.62,293.71,135.84,289.27,137.96,291.57,140.32,298.20,142.86,
16384B_1W_64B_8192B_1W_64B,564.17,108.32,541.61,111.55,521.12,114.05,503.45,115.98,488.98,117.62,477.78,119.24,469.66,121.03,
16384B_1W_64B_16384B_2W_64B,324.76,127.57,306.30,132.45,292.85,135.12,282.96,137.51,277.30,139.31,275.47,140.89,276.24,140.91,
16384B_1W_64B_16384B_1W_64B,436.44,106.42,415.08,110.66,394.87,113.79,376.95,115.92,362.00,117.39,350.24,118.60,341.44,119.91,
32768B_1W_64B_16384B_2W_64B,313.27,128.89,306.30,132.45,293.99,136.17,288.86,139.09,286.62,141.86,286.88,144.67,289.13,147.63,
16384B_1W_64B_32768B_1W_64B,394.69,111.36,385.91,114.17,374.66,115.89,361.06,116.55,345.72,116.25,329.57,115.29,313.77,114.07,
8192B_1W_64B_32768B_4W_64B,191.68,179.45,199.60,181.91,203.79,183.11,204.04,183.03,200.45,181.78,193.55,179.69,184.24,177.19,
8192B_1W_64B_32768B_2W_64B,242.27,144.68,244.32,147.50,244.68,149.17,242.78,149.68,238.55,149.10,232.45,147.65,225.36,145.71,
8192B_1W_64B_32768B_1W_64B,414.30,112.61,405.59,115.41,394.14,117.21,380.07,117.96,363.94,117.72,346.72,116.67,329.64,115.12,
8192B_1W_64B_16384B_1W_64B,456.47,105.41,430.74,109.93,410.61,113.24,392.32,115.41,376.69,116.72,364.01,117.55,354.19,118.34,
8192B_1W_64B_16384B_2W_64B,336.05,127.88,306.30,132.45,297.34,135.71,284.35,138.01,276.12,139.51,272.39,140.59,272.42,141.64,
32768B_1W_64B_32768B_4W_64B,227.83,179.99,230.59,182.10,219.76,182.47,225.12,182.96,217.23,182.27,206.65,181.38,194.33,180.69,
32768B_1W_64B_32768B_2W_64B,231.79,141.80,231.31,146.42,239.65,143.27,228.71,147.48,227.83,146.14,220.89,145.61,213.21,145.25,
32768B_1W_64B_32768B_1W_64B,357.99,111.57,350.19,114.40,340.22,116.08,328.25,116.77,314.85,116.78,300.95,116.53,287.63,116.46,
32768B_4W_64B_32768B_4W_64B,219.11,182.85,229.02,188.71,236.99,191.75,244.49,193.92,251.78,195.54,259.09,197.01,266.46,198.61,
32768B_4W_64B_32768B_1W_64B,322.14,120.03,302.48,123.84,284.45,127.41,277.27,127.94,282.37,127.95,271.71,129.30,274.59,129.97,
32768B_4W_64B_32768B_2W_64B,235.35,136.84,232.18,141.11,239.65,143.27,228.71,147.48,238.64,147.59,245.79,148.72,254.47,149.98,
16384B_2W_64B_32768B_4W_64B,189.89,177.10,200.52,180.04,207.48,181.73,210.56,182.20,210.13,181.67,207.06,180.56,202.54,179.32,
16384B_2W_64B_16384B_2W_64B,328.02,127.45,307.11,131.79,291.78,135.14,282.65,137.63,283.05,138.86,293.48,135.96,288.90,143.01,
16384B_2W_64B_16384B_1W_64B,449.31,109.64,422.65,113.59,398.49,116.44,378.07,118.33,362.10,119.58,350.76,120.60,343.75,121.74,
32768B_1W_64B_8192B_1W_64B,533.43,108.13,510.12,110.81,490.06,113.35,477.82,115.60,462.06,118.60,454.10,121.50,449.55,124.56,
16384B_1W_64B_32768B_2W_64B,236.96,143.03,231.31,146.42,240.60,147.37,238.74,147.76,234.39,147.13,228.12,145.81,220.92,144.23,
16384B_1W_64B_32768B_4W_64B,204.33,178.99,210.56,181.33,219.76,182.47,211.56,182.20,206.43,180.98,198.19,179.12,187.77,177.09,
16384B_2W_64B_32768B_1W_64B,406.77,105.20,389.13,108.93,376.98,111.25,364.31,112.54,351.64,112.94,339.64,112.75,328.98,112.36,
16384B_2W_64B_32768B_2W_64B,246.50,134.99,250.57,138.40,253.46,140.64,254.72,141.75,254.42,141.90,253.11,141.42,251.52,140.76,
32768B_1W_64B_16384B_1W_64B,404.57,109.86,383.78,113.65,365.10,116.66,349.39,119.11,337.03,121.33,327.95,123.59,325.17,126.31,
32768B_4W_64B_16384B_1W_64B,411.22,117.47,378.84,119.58,350.78,121.13,327.34,122.50,309.20,123.80,296.44,125.28,289.00,127.03,
16384B_2W_64B_8192B_1W_64B,592.27,107.66,567.55,110.29,544.49,112.31,523.63,113.90,505.42,115.33,490.24,116.83,478.41,118.56,
32768B_2W_64B_32768B_4W_64B,217.42,180.20,224.78,182.94,228.08,184.54,227.47,185.20,223.59,185.27,215.34,185.12,210.51,185.32,
32768B_2W_64B_32768B_2W_64B,244.79,136.65,250.97,140.06,254.68,142.30,255.81,143.54,254.84,144.11,252.64,144.48,250.18,145.04,
32768B_2W_64B_32768B_1W_64B,367.02,109.77,358.30,112.45,350.40,115.57,340.67,116.94,330.58,117.67,326.00,118.19,312.29,118.89,
32768B_2W_32B_16384B_1W_32B,491.57,99.48,478.16,99.00,459.83,99.27,436.61,100.61,409.06,103.17,378.32,106.93,345.94,111.71,
32768B_2W_32B_16384B_2W_32B,418.74,118.30,404.73,117.88,389.01,118.29,371.30,119.83,351.55,122.65,330.07,126.70,307.54,131.84,
32768B_2W_32B_8192B_1W_32B,616.93,99.83,603.43,98.40,585.94,97.82,564.43,98.29,539.42,99.88,511.97,102.55,483.43,106.19,
32768B_4W_32B_8192B_1W_32B,571.94,97.21,548.78,94.56,525.62,92.82,503.83,92.15,484.51,92.59,468.33,94.10,455.47,96.59,
8192B_1W_32B_8192B_1W_32B,658.26,89.41,655.28,89.00,648.11,89.00,635.79,89.84,617.79,91.84,594.27,95.12,566.09,99.63,
32768B_4W_32B_16384B_2W_32B,338.67,126.64,324.94,124.92,312.60,123.97,301.50,124.06,291.68,125.33,283.31,127.74,276.65,131.19,
16384B_1W_32B_8192B_1W_32B,665.30,91.83,656.71,91.35,649.61,91.42,642.84,92.19,611.61,94.76,584.19,98.30,552.50,102.98,
16384B_1W_32B_16384B_2W_32B,485.12,105.57,467.10,105.28,446.74,105.49,424.20,106.66,399.65,109.11,373.35,112.95,345.69,118.10,
16384B_1W_32B_16384B_1W_32B,545.56,89.56,537.19,89.59,523.14,90.05,503.14,91.38,477.32,93.87,446.28,97.64,411.10,102.59,
32768B_1W_32B_16384B_2W_32B,464.30,111.60,446.29,111.27,426.83,111.82,405.93,113.60,383.56,116.73,359.75,121.21,334.73,126.86,
16384B_1W_32B_32768B_1W_32B,435.10,106.22,415.41,107.75,393.60,109.09,370.39,110.31,346.42,111.54,322.11,112.96,297.71,114.72,
8192B_1W_32B_32768B_4W_32B,233.98,128.18,233.14,129.53,231.56,130.78,229.24,132.11,226.10,133.79,221.99,136.04,220.08,134.25,
8192B_1W_32B_32768B_2W_32B,298.57,115.70,283.13,117.48,268.29,119.10,254.17,120.59,240.73,122.06,227.73,123.69,214.81,125.63,
