32768B_2W_64B_16384B_1W_64B,83.41,123.56,83.12,123.69,82.37,124.05,82.55,123.96,82.29,124.09,82.03,124.23,81.79,124.36,
32768B_2W_64B_16384B_2W_64B,79.94,141.52,79.87,141.61,79.82,141.70,79.76,141.80,79.72,141.89,79.68,141.98,79.64,142.07,
32768B_2W_64B_8192B_1W_64B,84.95,121.86,84.42,122.23,84.13,122.36,83.83,122.50,83.53,122.63,83.24,122.77,82.95,122.91,
32768B_4W_64B_8192B_1W_64B,84.22,122.75,83.92,122.89,83.63,123.03,83.33,123.17,83.04,123.31,82.75,123.45,82.48,123.59,
8192B_1W_64B_8192B_1W_64B,85.40,121.42,85.13,121.46,84.86,121.51,84.57,121.56,84.28,121.62,83.98,121.68,83.69,121.74,
32768B_4W_64B_16384B_2W_64B,79.83,141.64,79.78,141.73,79.73,141.82,79.87,141.96,79.65,141.99,79.62,142.07,79.59,142.15,
16384B_1W_64B_8192B_1W_64B,85.25,121.18,84.98,121.26,84.70,121.34,84.41,121.42,84.11,121.51,83.82,121.59,83.52,121.68,
16384B_1W_64B_16384B_2W_64B,80.10,141.62,79.87,141.96,79.94,141.78,79.87,141.86,79.81,141.95,79.76,142.03,79.71,142.11,
16384B_1W_64B_16384B_1W_64B,83.99,122.55,83.70,122.63,83.40,122.72,83.11,122.81,82.82,122.90,82.54,123.00,82.28,123.09,
32768B_1W_64B_16384B_2W_64B,80.00,141.45,79.93,141.55,79.87,141.64,79.81,141.73,79.76,141.82,79.71,141.92,79.67,142.01,
16384B_1W_64B_32768B_1W_64B,81.59,125.40,81.38,125.50,81.18,125.60,80.99,125.71,80.82,125.81,80.67,125.91,80.53,126.02,
8192B_1W_64B_32768B_4W_64B,79.38,175.09,79.38,175.28,79.38,175.46,79.38,175.64,79.38,175.82,79.38,176.00,79.38,176.18,
8192B_1W_64B_32768B_2W_64B,79.63,144.88,79.60,144.96,79.57,145.04,79.55,145.12,79.53,145.20,79.51,145.29,79.49,145.37,
8192B_1W_64B_32768B_1W_64B,81.72,125.40,81.49,125.48,81.29,125.55,81.09,125.63,80.92,125.71,80.75,125.79,80.60,125.88,
8192B_1W_64B_16384B_1W_64B,84.05,122.70,83.86,122.75,83.56,122.81,83.27,122.87,82.98,122.94,82.70,123.00,82.42,123.07,
8192B_1W_64B_16384B_2W_64B,80.15,141.91,79.87,141.96,79.98,142.03,79.91,142.10,79.85,142.17,79.79,142.24,79.74,142.31,
32768B_1W_64B_32768B_4W_64B,79.38,178.92,79.38,179.05,79.38,179.17,79.38,179.29,79.38,179.41,79.38,179.52,79.38,179.63,
32768B_1W_64B_32768B_2W_64B,79.58,144.63,79.43,144.75,79.40,144.78,79.51,144.89,79.50,144.97,79.48,145.06,79.47,145.14,
32768B_1W_64B_32768B_1W_64B,81.35,126.23,81.15,126.35,80.97,126.48,80.80,126.61,80.65,126.74,80.51,126.87,80.38,127.00,
32768B_4W_64B_32768B_4W_64B,79.35,179.73,79.38,179.78,79.38,179.87,79.38,179.95,79.38,180.03,79.38,180.11,79.38,180.19,
32768B_4W_64B_32768B_1W_64B,80.88,127.08,80.72,127.21,80.58,127.34,80.44,127.46,80.32,127.59,80.22,127.72,80.12,127.84,
32768B_4W_64B_32768B_2W_64B,79.52,144.70,79.50,144.77,79.40,144.78,79.47,144.91,79.46,144.98,79.45,145.05,79.44,145.12,
16384B_2W_64B_32768B_4W_64B,79.38,177.15,79.38,177.32,79.38,177.48,79.38,177.65,79.38,177.81,79.38,177.97,79.38,178.13,
16384B_2W_64B_16384B_2W_64B,80.03,141.64,79.95,141.72,79.88,141.80,79.82,141.89,79.86,141.97,79.72,142.06,79.68,142.15,
16384B_2W_64B_16384B_1W_64B,83.74,122.64,83.45,122.74,83.15,122.84,82.87,122.94,82.59,123.04,82.32,123.14,82.06,123.25,
32768B_1W_64B_8192B_1W_64B,84.95,121.80,84.66,121.93,84.37,122.06,84.08,122.19,83.78,122.32,83.49,122.45,83.19,122.59,
16384B_1W_64B_32768B_2W_64B,79.61,144.75,79.58,144.84,79.56,144.93,79.53,145.02,79.51,145.11,79.50,145.20,79.48,145.29,
16384B_1W_64B_32768B_4W_64B,79.38,176.62,79.38,176.79,79.38,176.96,79.38,177.13,79.38,177.30,79.38,177.47,79.38,177.63,
16384B_2W_64B_32768B_1W_64B,81.78,125.57,81.21,125.65,81.02,125.76,80.85,125.87,80.69,125.98,80.55,126.09,80.42,126.20,
16384B_2W_64B_32768B_2W_64B,79.59,144.80,79.56,144.89,79.54,144.98,79.52,145.07,79.50,145.17,79.48,145.26,79.47,145.35,
32768B_1W_64B_16384B_1W_64B,83.66,123.26,83.36,123.39,83.07,123.52,82.79,123.65,82.51,123.79,82.24,123.92,82.31,124.10,
32768B_4W_64B_16384B_1W_64B,82.92,124.20,82.64,124.33,82.37,124.05,82.11,124.61,81.86,124.75,81.63,124.89,81.41,125.02,
16384B_2W_64B_8192B_1W_64B,85.02,121.25,84.74,121.34,84.46,121.43,84.16,121.52,83.86,121.62,83.57,121.72,83.27,121.82,
32768B_2W_64B_32768B_4W_64B,79.38,179.23,79.38,179.34,79.38,179.45,79.38,179.56,79.38,179.67,79.35,179.74,79.38,179.87,
32768B_2W_64B_32768B_2W_64B,79.56,144.67,79.54,144.75,79.52,144.83,79.50,144.92,79.48,145.00,79.47,145.07,79.46,145.15,
32768B_2W_64B_32768B_1W_64B,81.18,126.50,81.00,126.63,80.83,126.76,80.67,126.89,80.53,127.02,80.04,127.07,80.29,127.28,
32768B_2W_32B_16384B_1W_32B,81.80,115.96,81.57,116.13,81.36,116.30,81.16,116.47,80.98,116.64,80.81,116.81,80.65,116.97,
